epoch,train_loss,val_loss
0,0.02549334615468979,0.018965091556310654
1,0.01774613931775093,0.01631370559334755
2,0.014739911071956158,0.016820181161165237
3,0.012905585579574108,0.014623924158513546
4,0.01136734802275896,0.014755232259631157
5,0.00918485689908266,0.013679427094757557
6,0.008401366882026196,0.01276333350688219
7,0.008147241547703743,0.013191920705139637
8,0.006745134945958853,0.012802517041563988
9,0.00605218717828393,0.013159288093447685
10,0.005760822910815477,0.012887934222817421
11,0.005528627894818783,0.012751615606248379
12,0.004760132171213627,0.01286846399307251
13,0.004792556632310152,0.012865619733929634
14,0.004547020886093378,0.012619050219655037
15,0.004146340768784285,0.01296479906886816
16,0.0038662576116621494,0.013174730353057384
17,0.0036370516754686832,0.01230723038315773
18,0.003443131921812892,0.01332212146371603
19,0.003412512829527259,0.012751146219670773
20,0.0033226925879716873,0.013439166359603405
21,0.003376650856807828,0.012999421916902065
22,0.00332981301471591,0.013561096973717213
23,0.003191635012626648,0.01358836516737938
24,0.003003625199198723,0.012536286376416683
25,0.0030054310336709023,0.012480013072490692
26,0.0028812484815716743,0.01230446808040142
27,0.0028461685869842768,0.012655823491513729
28,0.002708045532926917,0.013431546278297901
29,0.0027291718870401382,0.012816358357667923
30,0.002568578813225031,0.013664758764207363
31,0.0028104858938604593,0.012677920050919056
32,0.002472467254847288,0.012404752895236015
33,0.002380704041570425,0.012516933493316174
34,0.0023301804903894663,0.012669062241911888
35,0.002204150427132845,0.01238997932523489
36,0.0022929238621145487,0.012482310645282269
