epoch,train_loss,val_loss
0,0.03253564238548279,0.030042739585042
1,0.02865266427397728,0.02750231884419918
2,0.02681225724518299,0.024994226172566414
3,0.023254498839378357,0.022756511345505714
4,0.01979808509349823,0.01976710557937622
5,0.017597036436200142,0.016672305762767792
6,0.015300179831683636,0.016409479081630707
7,0.013280753046274185,0.014649074524641037
8,0.012561658397316933,0.014006231911480427
9,0.010929939337074757,0.014170434325933456
10,0.01026993989944458,0.01258790772408247
11,0.009340707212686539,0.012771682813763618
12,0.008803431876003742,0.01566910557448864
13,0.008098511956632137,0.012152045965194702
14,0.007375169079750776,0.012438002042472363
15,0.007241547107696533,0.01282535120844841
16,0.006545200012624264,0.012667645700275898
17,0.006412094924598932,0.012780196964740753
18,0.005899243056774139,0.012243515811860561
19,0.005831416696310043,0.012402010150253773
20,0.005517627578228712,0.01238712016493082
21,0.0055042533203959465,0.014095939695835114
22,0.005282306578010321,0.01294937264174223
23,0.0048119439743459225,0.013316393829882145
