epoch,train_loss,val_loss
0,0.02732549048960209,0.02414572238922119
1,0.021679800003767014,0.018000945448875427
2,0.01766933873295784,0.016844213008880615
3,0.015220013447105885,0.015347999520599842
4,0.012697791680693626,0.014303701929748058
5,0.011057766154408455,0.015256763435900211
6,0.009858165867626667,0.012718143872916698
7,0.008454636670649052,0.014627959579229355
8,0.007764019537717104,0.013613458722829819
9,0.007199297659099102,0.013119950890541077
10,0.006437042262405157,0.012921728193759918
11,0.005942951422184706,0.012586984783411026
12,0.005579982418566942,0.012145254760980606
13,0.005311185028403997,0.012284579686820507
14,0.0048287701793015,0.011733443476259708
15,0.004855324048548937,0.012655111029744148
16,0.004201377276331186,0.012542462907731533
17,0.004058712162077427,0.012004224583506584
18,0.004344127606600523,0.012103041633963585
19,0.003717167070135474,0.012503649108111858
20,0.003684587776660919,0.012820180505514145
21,0.0038794667925685644,0.012075328268110752
22,0.003515098709613085,0.012325292453169823
23,0.003298254683613777,0.012810811400413513
24,0.0033622533082962036,0.012771633453667164
