epoch,train_loss,val_loss
0,0.029123451560735703,0.027367809787392616
1,0.0258257407695055,0.02415003627538681
2,0.02354571782052517,0.02567576989531517
3,0.021823318675160408,0.02534390613436699
4,0.02045322209596634,0.02214365452528
5,0.018578382208943367,0.02019902691245079
6,0.016677966341376305,0.019945921376347542
7,0.015264122746884823,0.017333269119262695
8,0.014108684845268726,0.020100189372897148
9,0.013646193780004978,0.018758287653326988
10,0.012868279591202736,0.020045146346092224
11,0.011752329766750336,0.02037244476377964
12,0.010928850620985031,0.01975593902170658
13,0.010142914950847626,0.019602758809924126
14,0.009214670397341251,0.01858500763773918
15,0.009479033760726452,0.01525046769529581
16,0.008411005139350891,0.017477085813879967
17,0.008125083521008492,0.01828308030962944
18,0.008115760050714016,0.018683476373553276
19,0.007516158744692802,0.01843227818608284
20,0.007616204209625721,0.016541261225938797
21,0.007042786106467247,0.017549753189086914
22,0.006780039053410292,0.017051326110959053
23,0.006683804094791412,0.01583309844136238
24,0.00614386098459363,0.0167357437312603
25,0.00602255342528224,0.018083840608596802
