epoch,train_loss,val_loss
0,0.032213691622018814,0.02985622175037861
1,0.0290638729929924,0.02693488635122776
2,0.025841539725661278,0.026867222040891647
3,0.021372079849243164,0.02382056787610054
4,0.018469560891389847,0.020715096965432167
5,0.016070276498794556,0.015154041349887848
6,0.014127934351563454,0.014648630283772945
7,0.01262298971414566,0.014855151996016502
8,0.011605233885347843,0.012259991839528084
9,0.010669296607375145,0.012586157768964767
10,0.009423695504665375,0.01498178020119667
11,0.008975811302661896,0.012645738199353218
12,0.008205791935324669,0.011646301485598087
13,0.007365119177848101,0.011483867652714252
14,0.0069996970705688,0.011914333328604698
15,0.006799348630011082,0.012282904237508774
16,0.006644770968705416,0.011900894343852997
17,0.005988893564790487,0.012101039290428162
18,0.0055517517030239105,0.011018984019756317
19,0.005508625879883766,0.011918144300580025
20,0.005552441347390413,0.011435023508965969
21,0.0055097658187150955,0.012097756378352642
22,0.004815163090825081,0.011115627363324165
23,0.004865206312388182,0.012612152844667435f
24,0.004612261429429054,0.01154021080583334
25,0.004707433748990297,0.012589242309331894
26,0.00467541441321373,0.012916622683405876
27,0.004225452430546284,0.012269223108887672
28,0.004423757549375296,0.01255110464990139
