epoch,train_loss,val_loss
0,0.025151554495096207,0.023879973217844963
1,0.01798580400645733,0.016155824065208435
2,0.014555763453245163,0.015358023345470428
3,0.01249284390360117,0.015328368172049522
4,0.010747777298092842,0.015759773552417755
5,0.009816424921154976,0.013151454739272594
6,0.008326057344675064,0.013966793194413185
7,0.007562932558357716,0.014064096845686436
8,0.0066816299222409725,0.013426722027361393
9,0.006223595235496759,0.013295948505401611
10,0.0057206954807043076,0.014091597869992256
11,0.005248721223324537,0.013508040457963943
12,0.004943655803799629,0.013974652625620365
13,0.004850868135690689,0.01327966433018446
14,0.004398709163069725,0.013047316111624241
15,0.004231651779264212,0.013887512497603893
16,0.003836460644379258,0.013208050280809402
17,0.003832784714177251,0.013518797233700752
18,0.003546816296875477,0.014230488799512386
19,0.0033923182636499405,0.014188745059072971
20,0.003491627052426338,0.013337370939552784
21,0.0030847019515931606,0.01348670944571495
22,0.003218639176338911,0.013346056453883648
23,0.0027867956086993217,0.013175568543374538
24,0.0029611254576593637,0.013301374390721321
