epoch,train_loss,val_loss
0,0.027631305158138275,0.022614365443587303
1,0.020296642556786537,0.018767395988106728
2,0.017302630469202995,0.016534416005015373
3,0.014651755802333355,0.014936219900846481
4,0.012612813152372837,0.013333777897059917
5,0.011368229985237122,0.012660786509513855
6,0.010124125517904758,0.012705049477517605
7,0.008861912414431572,0.012673018500208855
8,0.007849945686757565,0.012653081677854061
9,0.006774475332349539,0.012781373225152493
10,0.006476332433521748,0.01179623045027256
11,0.00590070616453886,0.011721763759851456
12,0.005200785584747791,0.011927534826099873
13,0.0052292002364993095,0.013126523233950138
14,0.005160333588719368,0.01124277338385582
15,0.004339017905294895,0.01251798402518034
16,0.0039042062126100063,0.012137949466705322
17,0.004563662689179182,0.01291466224938631
18,0.004429072141647339,0.011881748214364052
19,0.003778932150453329,0.011849862523376942
20,0.004351511597633362,0.01251294370740652
21,0.004338845144957304,0.011534566059708595
22,0.0035693873651325703,0.011851603165268898
23,0.0029468981083482504,0.011469442397356033
24,0.002884036162868142,0.01150412205606699
