epoch,train_loss,val_loss
0,0.028227025642991066,0.024336356669664383
1,0.021393287926912308,0.020728180184960365
2,0.01732449233531952,0.01554645225405693
3,0.01471609529107809,0.015694525092840195
4,0.012650817632675171,0.013404881581664085
5,0.010877521708607674,0.013563690707087517
6,0.00963666569441557,0.012656059116125107
7,0.008576858788728714,0.012292996048927307
8,0.007739834487438202,0.012494468130171299
9,0.006968196015805006,0.012394249439239502
10,0.00652363570407033,0.012179980054497719
11,0.0055673494935035706,0.01217809971421957
12,0.005332182161509991,0.011730748228728771
13,0.004593323916196823,0.012754667550325394
14,0.004586983937770128,0.012393170036375523
15,0.004540146794170141,0.01303840707987547
16,0.004439796321094036,0.012486286461353302
17,0.0038490358274430037,0.012337717227637768
18,0.0037567687686532736,0.013185013085603714
19,0.0034443114418536425,0.01247328706085682
20,0.0033570961095392704,0.012707637622952461
21,0.003500676481053233,0.012457766570150852
22,0.0031991314608603716,0.012005958706140518
