epoch,train_loss,val_loss
0,0.03787205368280411,0.03704480454325676
1,0.055639006197452545,0.03585460036993027
2,0.05778878927230835,0.03442613035440445
3,0.053945571184158325,0.034105319529771805
4,0.05101281404495239,0.03398491069674492
5,0.042109765112400055,0.03502022475004196
6,0.04940672218799591,0.03747641667723656
7,0.040231987833976746,0.0373125895857811
8,0.04663853347301483,0.03279264271259308
9,0.050345540046691895,0.03185873478651047
10,0.04016897454857826,0.03167776018381119
11,0.042844921350479126,0.03418610990047455
12,0.0399383008480072,0.03610816225409508
13,0.03606439754366875,0.034559182822704315
14,0.03389766812324524,0.03323822468519211
15,0.039967767894268036,0.03259292244911194
16,0.03971012681722641,0.03258667513728142
17,0.034408703446388245,0.03276674076914787
18,0.034781601279973984,0.03339005261659622
19,0.03483704477548599,0.03371825069189072
20,0.03722711652517319,0.03322070091962814
