epoch,train_loss,val_loss
0,0.03163105994462967,0.02851799875497818
1,0.027441663667559624,0.027284331619739532
2,0.02452103979885578,0.021899916231632233
3,0.02175336517393589,0.018349533900618553
4,0.018431130796670914,0.01804886758327484
5,0.01683215983211994,0.01919673942029476
6,0.014978405088186264,0.016184307634830475
7,0.013510944321751595,0.015190723352134228
8,0.011968263424932957,0.01390815433114767
9,0.011083485558629036,0.01328363362699747
10,0.010159341618418694,0.012295288033783436
11,0.00957255344837904,0.012606009840965271
12,0.009042862802743912,0.012651313096284866
13,0.008445048704743385,0.014327922835946083
14,0.008000725880265236,0.011968283914029598
15,0.007279711309820414,0.011523735709488392
16,0.0070221615023911,0.013071821071207523
17,0.0063819559291005135,0.012246930040419102
18,0.006426861044019461,0.011960591189563274
19,0.005864224396646023,0.011925928294658661
20,0.0056913672015070915,0.012620213441550732
21,0.0054064118303358555,0.011890462599694729
22,0.0053575546480715275,0.012173447757959366
23,0.005153741221874952,0.012636627070605755
24,0.00511462427675724,0.01350718829780817
25,0.004963385872542858,0.012049244716763496
