epoch,train_loss,val_loss
0,0.044250331819057465,0.03436106815934181
1,0.03395560383796692,0.03434692695736885
2,0.030729038640856743,0.029612313956022263
3,0.030812231823801994,0.03420642390847206
4,0.028383078053593636,0.03273517265915871
5,0.031097957864403725,0.029679739847779274
6,0.02838163636624813,0.029799003154039383
7,0.02725694142282009,0.02729668654501438
8,0.026851391419768333,0.029886169359087944
9,0.025128044188022614,0.02395401895046234
10,0.02484280988574028,0.02633318118751049
11,0.020620210096240044,0.022830843925476074
12,0.018768029287457466,0.023844614624977112
13,0.018007704988121986,0.026056895032525063
14,0.015867240726947784,0.024729548022150993
15,0.013123958371579647,0.02842818759381771
16,0.012689463794231415,0.0262888353317976
17,0.01236981526017189,0.02463633008301258
18,0.010894130915403366,0.021555481478571892
19,0.009611126966774464,0.023017866536974907
20,0.00898268073797226,0.025355009362101555
21,0.0075730616226792336,0.026625417172908783
22,0.007774984464049339,0.020995406433939934
23,0.00812002643942833,0.02177497372031212
24,0.0076263584196567535,0.02394738607108593
25,0.006997433956712484,0.021599499508738518
26,0.0059325904585421085,0.025540819391608238
27,0.006889801472425461,0.021556653082370758
28,0.006383026950061321,0.021399028599262238
29,0.005133543163537979,0.02239551953971386
30,0.0057936664670705795,0.024344826117157936
31,0.00509805278852582,0.022971944883465767
32,0.0044649578630924225,0.022697055712342262
